revenue,year_x,revenue_growth_yoy,revenue_growth_qoq,revenue_cagr_2yr,revenue_growth_vs_industry,revenue_growth_trend,operating_margin_change_1yr,operating_margin_momentum,roe_change_1yr,roe_trend_2yr,ocf_to_ni_ratio,fcf_to_ni_ratio,quality_of_earnings,reinvestment_rate,growth_capex_pct,revenue_growth_velocity,revenue_velocity_qoq,revenue_growth_acceleration,growth_momentum_positive,growth_deceleration_warning,operating_margin_trend_1yr,operating_margin_velocity_qoq,operating_margin_acceleration,margin_momentum_positive,is_margin_expanding,revenue_growth_trend_4q,is_growth_accelerating,net_income,gross_profit,cost_of_revenue,operating_income,eps,gross_margin,net_margin,cost_efficiency,eps_to_revenue,net_income_growth_yoy,gross_profit_growth_yoy,eps_growth_yoy,gross_margin_change_1yr,net_margin_trend_1yr,is_profitability_improving,symbol,date,total_assets,total_equity,operating_margin,gross_margin_trend_2yr,operating_margin_trend_2yr,net_margin_trend_2yr,roe_decomposed,earnings_stability,operating_leverage,company,year_y,label,label_name
6910000000,2004,14.726880292213185,-2.235427277872104,19.986108699426985,0,1,1.5241718131629014,2.6391629135861905,0.12810169591330123,0.009568380434589165,2.4836272040302267,2.295969773299748,2.4836272040302267,0.0755578093306288,50,0.6532844239110602,-2.235427277872104,-4.752629033691891,0,1,1.5241718131629014,2.6391629135861905,3.793334972642967,1,0,10.142751103117863,1,794000000,6707000000,203000000,1248000000,0.62,97.06222865412445,11.490593342981187,2.9377713458755426,0.08972503617945007,14.739884393063573,15.777662696357675,16.981132075471695,0.880923656614911,0.0013022920099103885,1,AXP,2004-03-31,178096000000,15733000000,18.060781476121562,1.7679067232336791,3.1623616115617423,0.7595636503262124,0.05046717091463802,0.06455909444680621,1.7180288232977003,American Express Company,2004,1,HOLD
7258000000,2004,14.191315292636887,5.036179450072353,22.085786375105123,0,0,0.18353914631817858,-0.6179597621507718,0.5210531140256842,0.0804853816778112,1.8310502283105023,1.6244292237442923,1.8310502283105023,0.1128428927680798,50,-0.5355649995762981,5.036179450072353,-1.1888494234873583,0,0,0.18353914631817858,-0.6179597621507718,-3.2571226757369622,0,0,7.2779427106352,1,876000000,7048000000,210000000,1266000000,0.69,97.10664094791954,12.069440617249931,2.893359052080463,0.0950675117112152,14.960629921259837,15.06938775510205,16.94915254237288,0.7410021813997218,0.08076849641922124,1,AXP,2004-06-30,179185000000,15158000000,17.44282171397079,1.7660185761785812,1.2779773069060312,0.5807946963079633,0.05779126533843515,0.087265912474955,1.0855689877856756,American Express Company,2004,1,HOLD
5476000000,2004,-14.690761800903562,-24.552218241939926,-7.29642796681903,0,0,1.9413751928709644,1.074344100492322,0.3588143824493679,0.09297306477121535,3.9283276450511946,3.707622298065984,3.9283276450511946,0.0561830292499276,50,-28.88207709354045,-24.552218241939926,-28.34651209396415,0,0,1.9413751928709644,1.074344100492322,1.6923038626430937,1,0,-23.358444211602738,0,879000000,5275000000,201000000,1014000000,0.7,96.32943754565376,16.051862673484298,3.670562454346238,0.12783053323593863,14.155844155844166,-14.64401294498382,16.666666666666675,0.05275893527831954,4.056224723647874,1,AXP,2004-09-30,179273000000,15840000000,18.517165814463112,0.7987112886705177,2.2821903616105637,4.421593501315684,0.055492424242424246,0.0935537812935108,0.3198777697159121,American Express Company,2004,1,HOLD
7745000000,2004,9.578381437464634,41.43535427319212,25.0,0,1,-0.14724800088269419,-3.242795252810435,0.6135660711912756,0.09535676579205818,2.359375,2.1183035714285716,2.359375,0.1021759697256386,50,24.269143238368194,41.43535427319212,53.15122033190865,1,0,-0.14724800088269419,-3.242795252810435,-4.317139353302757,0,0,-4.495214430837491,0,896000000,7507000000,238000000,1183000000,0.72,96.92704970948999,11.5687540348612,3.0729502905100063,0.09296320206584893,17.431192660550465,9.383651464374188,19.999999999999996,-0.17255413884051052,0.7736210410864395,1,AXP,2004-12-31,194216000000,16020000000,15.274370561652677,1.284699806326671,-0.041962556488057245,0.5455132343447389,0.05593008739076155,0.08983558979021024,0.8907674169636691,American Express Company,2004,1,HOLD
5640000000,2005,-18.379160636758318,-27.178825048418332,-6.358957330234105,0,0,1.229998665722409,4.016409580191294,0.8170404241873479,0.10350596272263225,1.9471458773784356,1.7938689217758985,1.9471458773784356,0.07871878393051031,50,-27.95754207422295,-27.178825048418332,-52.226685312591144,0,0,1.229998665722409,4.016409580191294,7.2592048330017285,1,0,-33.1060409289715,0,946000000,4929000000,711000000,1088000000,0.76,87.3936170212766,16.77304964539007,12.606382978723405,0.1347517730496454,19.143576826196472,-26.509616818249594,22.580645161290324,-9.668611632847856,5.2824563024088835,1,AXP,2005-03-31,189572000000,16133000000,19.29078014184397,-8.787687976232945,2.7541704788853103,5.283758594418794,0.0586375751565115,0.08589516839249156,0.6975570361397133,American Express Company,2005,1,HOLD
6020000000,2005,-17.057040507026734,6.737588652482263,-5.286343612334798,0,1,1.1784407445009712,-0.6695176833722094,0.12276113802784394,0.12869979145970747,3.7936821322803556,3.6199407699901283,3.7936821322803556,0.045797553994275306,50,1.3221201297315837,6.737588652482263,29.279662203954533,1,0,1.1784407445009712,-0.6695176833722094,-4.685927263563503,0,0,-31.24835579966362,0,1013000000,5788000000,232000000,1121000000,0.82,96.14617940199336,16.827242524916944,3.8538205980066444,0.1362126245847176,15.639269406392685,-17.877412031782068,18.840579710144922,-0.9604615459261794,4.757801907667012,1,AXP,2005-06-30,195739000000,17164000000,18.62126245847176,-0.21945936452645753,1.3619798908191498,4.838570404086234,0.059018876718713593,0.10145565238435368,0.6714761871948587,American Express Company,2005,1,HOLD
6028000000,2005,10.080350620891165,0.1328903654485014,-6.091291478423432,0,1,-0.6007756352992111,-0.7048722793078603,4.852696577979349,0.5063212678887226,1.9077669902912622,1.825242718446602,1.9077669902912622,0.043256997455470736,50,27.1373911279179,0.1328903654485014,25.815270998186318,1,0,-0.6007756352992111,-0.7048722793078603,-0.035354595935650934,0,0,24.771112421794726,1,1030000000,5790000000,238000000,1080000000,0.84,96.05175846051759,17.086927670869276,3.948241539482415,0.139349701393497,17.178612059158137,9.763033175355451,19.999999999999996,-0.277679085136171,1.0350649973849784,1,AXP,2005-09-30,108824000000,9902000000,17.9163901791639,-0.22492014985785147,1.3405995575717533,5.091289721032853,0.10401939002221773,0.10530401046913768,0.6456993396792736,American Express Company,2005,1,HOLD
6437000000,2005,-16.888315041962553,6.785003317850036,-8.927560837577818,0,0,-0.3761260378061646,-3.0181456553173884,1.4692720458323665,0.45894872280316834,0.5302013422818792,0.25906040268456376,0.5302013422818792,0.5113924050632911,50,-26.968665662853716,6.785003317850036,-54.10605679077162,0,0,-0.3761260378061646,-3.0181456553173884,-2.313273376009528,0,0,-26.466696479427185,0,745000000,6188000000,249000000,959000000,0.6,96.13173838744757,11.573714463259282,3.868261612552431,0.09321112319403448,-16.85267857142857,-17.57026775009991,-16.666666666666664,-0.7953113220424228,0.004960428398081973,1,AXP,2005-12-31,113960000000,10549000000,14.898244523846513,-0.9678654608829333,-0.5233740386888588,0.7785814694845214,0.07062280784908523,0.10985193156070178,1.1211841557642546,American Express Company,2005,1,HOLD
6720000000,2006,19.14893617021276,4.396457977318624,-2.749638205499272,0,1,0.42648176291793405,4.819017380915392,2.3682085380970825,0.4666665403371501,2.2966781214203893,2.1557846506300113,2.2966781214203893,0.06134663341645885,50,36.03725121217531,4.396457977318624,63.00591687502903,1,0,0.42648176291793405,4.819017380915392,7.837163036232781,1,0,37.52809680697108,1,873000000,5385000000,1335000000,1325000000,0.71,80.13392857142857,12.991071428571429,19.866071428571427,0.1056547619047619,-7.716701902748413,9.251369446135115,-6.578947368421062,-7.259688449848028,-3.7819782168186418,0,AXP,2006-03-31,110065000000,10605000000,19.717261904761905,-16.928300082695884,1.656480428640343,1.5004780855902418,0.08231966053748231,0.09959506509859023,1.137561274509804,American Express Company,2006,1,HOLD
6885000000,2006,14.3687707641196,2.4553571428571397,-5.139156792504817,0,0,2.322818877766437,1.2268194314762937,3.1195920417324583,0.5428103421072936,2.5947089947089945,2.4455026455026454,2.5947089947089945,0.05750407830342578,50,-4.780165406093161,2.4553571428571397,-40.817416618268474,0,0,2.322818877766437,1.2268194314762937,-3.5921979494390985,0,1,31.425811271146333,1,945000000,6142000000,743000000,1442000000,0.78,89.2084241103849,13.725490196078432,10.791575889615105,0.11328976034858389,-6.712734452122405,6.116102280580504,-4.8780487804877986,-6.937755291608468,-3.1017523288385114,0,AXP,2006-06-30,117281000000,10475000000,20.9440813362382,-7.8982168375346475,3.5012596222674084,1.656049578828501,0.09021479713603818,0.0985305198828589,1.992873827559003,American Express Company,2006,1,HOLD
6992000000,2006,15.992037159920368,1.5541031227305657,27.6844411979547,0,1,0.8336098208360987,-2.194081336238199,-1.4116080241630158,0.5145290903685587,2.3702171664943124,2.1747673216132366,2.3702171664943124,0.0824607329842932,50,1.6232663958007691,1.5541031227305657,6.40343180189393,1,0,0.8336098208360987,-2.194081336238199,-3.4209007677144925,0,0,5.911686539029203,1,967000000,5478000000,1514000000,1311000000,0.8,78.3466819221968,13.830091533180777,21.653318077803206,0.11441647597254005,-6.116504854368932,-5.388601036269424,-4.761904761904756,-17.705076538320796,-3.2568361376884987,0,AXP,2006-09-30,120931000000,10756000000,18.75,-17.982755623456967,0.23283418553688762,-2.2217711403035203,0.08990330978058758,0.09760510640668782,1.3374711848778236,American Express Company,2006,1,HOLD
8850000000,2006,37.48640671120087,26.57322654462242,14.267269205939325,0,1,-1.0790354842984904,-4.9307909604519775,1.709482130132864,0.390792401543506,2.4468546637744035,2.004338394793926,2.4468546637744035,0.18085106382978725,50,21.494369551280503,26.57322654462242,19.871103155479734,1,0,-1.0790354842984904,-4.9307909604519775,-2.7367096242137787,0,0,54.37472175316343,1,922000000,6870000000,1980000000,1223000000,0.78,77.62711864406779,10.418079096045197,22.372881355932204,0.088135593220339,23.75838926174496,11.021331609566909,30.000000000000004,-18.504619743379777,-1.155635367214085,0,AXP,2006-12-31,128329000000,10511000000,13.819209039548022,-19.2999310654222,-1.455161522104655,-1.1506749388160031,0.08771762915041385,0.09639947066838303,0.734364216766412,American Express Company,2006,1,HOLD
7327000000,2007,9.032738095238102,-17.2090395480226,29.9113475177305,0,0,2.269908833603047,8.16796169881693,1.8394965474904534,0.3286881941544723,2.2128666035950806,2.019867549668874,2.2128666035950806,0.08721675929884566,50,-28.45366861596277,-17.2090395480226,-49.94803816724327,0,0,2.269908833603047,8.16796169881693,13.098752659268907,1,1,-10.116198074974658,0,1057000000,5625000000,1702000000,1611000000,0.89,76.77084755015696,14.426095264091716,23.229152449843046,0.12146854101269278,21.07674684994272,4.456824512534818,25.35211267605635,-3.3630810212716113,1.435023835520287,1,AXP,2007-03-31,126361000000,10495000000,21.987170738364952,-10.62276947111964,2.696390596520981,-2.346954381298355,0.10071462601238684,0.10637166712655975,2.389630412483291,American Express Company,2007,1,HOLD
8199000000,2007,19.084967320261438,11.90118738910877,36.19601328903654,0,1,-3.380963882890228,-4.424053285016981,0.9174013395226517,0.15943744388473954,2.883632923368023,2.4976348155156103,2.883632923368023,0.13385826771653545,50,10.052229225023336,11.90118738910877,38.50589784098611,1,0,-3.380963882890228,-4.424053285016981,-12.592014983833911,0,0,4.716196556141838,1,1057000000,7130000000,1069000000,1440000000,0.9,86.96182461275765,12.891816075131112,13.038175387242346,0.10976948408342481,11.851851851851848,16.085965483555853,15.384615384615374,-2.246599497627244,-0.83367412094732,0,AXP,2007-06-30,134372000000,10635000000,17.56311745334797,-9.184354789235712,-1.0581450051237908,-3.9354264497858313,0.09938881053126469,0.11142174820429879,-0.007267303782797861,American Express Company,2007,1,HOLD
7953000000,2007,13.74427917620138,-3.000365898280277,31.934306569343065,0,0,-0.9328240915377854,0.25405845511424374,0.8004563223633383,0.36387501434968356,3.598875351452671,3.3833177132146206,3.598875351452671,0.059895833333333336,50,-5.340688144060058,-3.000365898280277,-15.392917369083394,0,0,-0.9328240915377854,0.25405845511424374,4.678111740131225,1,0,-2.247757983718989,0,1067000000,6945000000,1008000000,1417000000,0.91,87.32553753300641,13.416320885200554,12.674462466993589,0.11442223060480322,10.34126163391933,26.779846659364726,13.749999999999996,8.978855610809617,-0.41377064798022367,0,AXP,2007-09-30,140927000000,10898000000,17.817175908462215,-8.726220927511179,-0.09921427070168676,-3.6706067856687223,0.09790787300422095,0.11583400262540598,0.5882761012833848,American Express Company,2007,1,HOLD
8400000000,2007,-5.0847457627118615,5.6205205582798845,30.49557247164829,0,0,-0.3787328490718309,-4.376699717986023,-1.237081620273048,0.03703445872181679,-0.8941034897713598,-1.2551143200962696,-0.8941034897713598,-0.4037685060565276,50,-18.829024938913243,5.6205205582798845,-13.488336794853184,0,0,-0.3787328490718309,-4.376699717986023,-4.630758173100267,0,0,-42.57115247391273,0,831000000,7364000000,1036000000,1129000000,0.72,87.66666666666667,9.892857142857144,12.333333333333334,0.0857142857142857,-9.869848156182215,7.19068413391557,-7.692307692307699,10.03954802259888,-0.5252219531880531,0,AXP,2007-12-31,149743000000,11029000000,13.440476190476192,-8.465071720780898,-1.4577683333703213,-1.6808573204021382,0.07534681294768338,0.09270279794723156,1.5115835377487064,American Express Company,2007,1,HOLD
8211000000,2008,12.064965197215782,-2.2499999999999964,22.187500000000004,0,1,-4.193966500147926,4.352728047740834,-1.4623061421995054,-0.08619070940922122,4.6256306760847625,4.432896064581231,4.6256306760847625,0.041666666666666664,50,17.149710959927646,-2.2499999999999964,35.97873589884089,1,0,-4.193966500147926,4.352728047740834,8.729427765726857,1,0,3.0322271019776803,1,991000000,6029000000,2182000000,1461000000,0.86,73.42589209596882,12.069175496285471,26.57410790403118,0.10473754719279016,-6.244087038789026,7.182222222222223,-3.370786516853941,-3.3449554541881383,-2.356919767806245,0,AXP,2008-03-31,135288000000,11511000000,17.793204238217026,-6.70803647545975,-1.9240576665448792,-0.9218959322859579,0.0860915645903918,0.08320415803177329,-0.7717375734135509,American Express Company,2008,1,HOLD
8358000000,2008,1.939260885473848,1.7902813299232712,21.394335511982575,0,0,-8.30252879577439,-8.532615580643444,-4.616523892803705,-0.4077057937652188,5.208269525267994,4.914241960183767,5.208269525267994,0.05645398412231697,50,-10.125704311741934,1.7902813299232712,-27.27541527166958,0,0,-8.30252879577439,-8.532615580643444,-12.885343628384279,0,0,-17.14570643478759,0,653000000,5631000000,2727000000,774000000,0.57,67.37257717157215,7.812873893275904,32.627422828427854,0.06819813352476668,-38.221381267738884,-21.023842917251056,-36.66666666666667,-19.589247441185506,-5.078942181855209,0,AXP,2008-06-30,137330000000,12269000000,9.260588657573582,-21.83584693881275,-11.683492678664617,-5.912616302802529,0.05322357160322765,0.15066185822823353,-23.84929245283007,American Express Company,2008,1,HOLD
8048000000,2008,1.1945177920281713,-3.7090212969609904,15.102974828375281,0,0,-4.422543701702772,4.134043549185861,-3.2806826594763328,-0.5455049394186255,0.950920245398773,0.6625766871165644,0.950920245398773,0.3032258064516129,50,-0.7447430934456767,-3.7090212969609904,9.380961218296257,1,0,-4.422543701702772,4.134043549185861,12.666659129829306,1,0,-12.549761384173209,0,815000000,5805000000,2243000000,1078000000,0.71,72.12972166998011,10.126739562624254,27.870278330019882,0.08822067594433398,-23.617619493908148,-16.41468682505399,-21.97802197802199,-15.195815863026297,-3.2895813225763,0,AXP,2008-09-30,127218000000,12519000000,13.394632206759443,-6.21696025221668,-5.355367793240557,-3.7033519705565237,0.06510104640945762,0.16065357037270256,-20.02798350852421,American Express Company,2008,1,HOLD
7443000000,2008,-11.392857142857139,-7.51739562624254,-15.898305084745768,0,0,-9.839777547455904,-9.793933563739156,-5.507825454889949,-1.0212731505530084,-0.39166666666666666,-1.8875,-0.39166666666666666,-3.8191489361702127,50,-12.587374934885311,-7.51739562624254,-11.842631841439633,0,0,-9.839777547455904,-9.793933563739156,-13.927977112925017,0,0,-6.308111380145277,0,240000000,5352000000,2091000000,268000000,0.21,71.90648931882305,3.2245062474808543,28.093510681176948,0.028214429665457477,-71.11913357400722,-27.322107550244436,-70.83333333333333,-15.760177347843623,-6.66835089537629,0,AXP,2008-12-31,126074000000,11841000000,3.6006986430202876,-5.720629325244744,-10.218510396527735,-7.193572848564343,0.020268558398783887,0.3384229673036671,6.693858964712026,American Express Company,2008,1,HOLD
6481000000,2009,-21.06929728413104,-12.924895875319088,-11.5463354715436,0,0,-9.399437844142037,4.793067751054702,-5.83982819541434,-1.1353220963025472,2.7185354691075516,2.517162471395881,2.7185354691075516,0.07407407407407407,50,-9.6764401412739,-12.924895875319088,2.9109347936114105,1,0,-9.399437844142037,4.793067751054702,14.587001314793858,1,0,-33.13426248134682,0,437000000,4123000000,2358000000,544000000,0.31,63.616725813917604,6.742786607005091,36.383274186082396,0.0478321246721185,-55.90312815338042,-31.613866312821358,-63.95348837209303,-9.809166282051216,-5.32638888928038,0,AXP,2009-03-31,121183000000,15780000000,8.393766394074989,-13.154121736239354,-13.593404344289963,-7.6833086570866245,0.02769328263624841,0.3940389408543455,2.9789901603541806,American Express Company,2009,1,HOLD
6639000000,2009,-20.56712132089017,2.4378953865144215,-19.026710574460303,0,1,-2.9644597224929967,-2.097637458994404,-2.811179813079843,-1.111228442914655,5.839762611275964,5.109792284866469,5.839762611275964,0.125,50,0.5021759632408695,2.4378953865144215,10.17861610451477,1,0,-2.9644597224929967,-2.097637458994404,-6.890705210049106,0,0,-22.506382206364016,0,337000000,4508000000,2131000000,418000000,0.09,67.90179243862028,5.076065672541046,32.09820756137972,0.013556258472661545,-48.39203675344563,-19.94317172793465,-84.21052631578947,0.52921526704813,-2.736808220734858,0,AXP,2009-06-30,117035000000,13420000000,6.296128935080585,-19.060032174137376,-11.266988518267386,-7.815750402590067,0.025111773472429214,0.45664799897018193,2.236328133807739,American Express Company,2009,1,HOLD
6559000000,2009,-18.50149105367793,-1.2050007531254736,-17.527976864076443,0,1,0.6014037743352354,7.6999070460140935,-1.9199877364058509,-0.7529069259731117,3.80625,3.5609375,3.80625,0.06444991789819376,50,2.0656302672122386,-1.2050007531254736,1.563454303971369,1,0,0.6014037743352354,7.6999070460140935,9.797544505008497,1,0,-19.696008845706103,0,640000000,4838000000,1721000000,918000000,0.54,73.76124409208721,9.757584997713066,26.238755907912793,0.082329623418204,-21.47239263803681,-16.658053402239446,-23.943661971830977,1.6315224221070963,-0.36915456491118803,0,AXP,2009-09-30,120445000000,13943000000,13.996035981094678,-13.5642934409192,-3.821139927367536,-3.658735887487488,0.04590116904539912,0.4235571845027173,0.8022218594990351,American Express Company,2009,1,HOLD
6840000000,2009,-8.10157194679565,4.284189663058391,-18.571428571428573,0,1,10.449008959318894,0.05367162124450253,2.9432954859580684,-0.4808160317701831,1.106145251396648,0.7136871508379888,1.106145251396648,0.3547979797979798,50,10.399919106882281,4.284189663058391,8.334288839670043,1,0,10.449008959318894,0.05367162124450253,-7.646235424769591,0,1,3.291285196061489,1,716000000,5720000000,1120000000,961000000,0.6,83.62573099415205,10.46783625730994,16.374269005847953,0.08771929824561403,198.33333333333334,6.875934230194325,185.71428571428572,11.719241675329002,7.243330009829086,1,AXP,2009-12-31,125145000000,14406000000,14.049707602339181,-4.040935672514621,0.6092314118629893,0.5749791144527965,0.04970151325836456,0.41638495936444375,-31.91752060592559,American Express Company,2009,1,HOLD
7158000000,2010,10.445918839685241,4.649122807017547,-12.82426013883814,0,1,9.097152857112496,3.441211648848304,3.8228505073248793,0.10262639257672415,1.215819209039548,1.0429378531073445,1.215819209039548,0.1421933085501859,50,18.547490786480893,4.649122807017547,8.147571679598611,1,0,9.097152857112496,3.441211648848304,3.3875400276038015,1,1,31.51521612381628,1,885000000,5617000000,1541000000,1252000000,0.74,78.47164012293936,12.363788767812238,21.52835987706063,0.1033808326348142,102.51716247139586,36.23575066699005,138.70967741935485,14.854914309021758,5.621002160807147,1,AXP,2010-03-31,143314000000,13425000000,17.490919251187485,5.045748026970543,-0.302284987029541,0.2946132715267673,0.06592178770949719,0.3893786706494621,12.459129811451895,American Express Company,2010,1,HOLD
7415000000,2010,11.688507305317074,3.590388376641518,-11.282603493658772,0,1,15.214322851837824,4.019532535730924,4.496333160577654,0.41654600556443105,3.3176007866273354,3.144542772861357,3.3176007866273354,0.05216360403082395,50,1.2425884656318331,3.590388376641518,-17.30490232084906,0,1,15.214322851837824,4.019532535730924,0.5783208868826204,1,1,32.25562862620724,1,1017000000,6153000000,1262000000,1595000000,0.84,82.98044504383007,13.715441672285907,17.019554956169927,0.11328388401888065,201.78041543026706,36.490683229813655,833.3333333333334,15.078652605209797,8.63937599974486,1,AXP,2010-06-30,143763000000,14513000000,21.51045178691841,15.607867872257927,12.249863129344828,5.9025677790100035,0.07007510507820576,0.4333163459449118,24.09024009766683,American Express Company,2010,1,HOLD
7583000000,2010,15.612135996340903,2.26567768037762,-5.777833001988075,0,1,7.6312882968955655,0.11687249107183462,2.2754609849073235,0.8057738602425898,2.5407136322049406,2.3000914913083257,2.5407136322049406,0.094706517824991,50,3.923628691023829,2.26567768037762,2.681040225391996,1,0,7.6312882968955655,0.11687249107183462,-3.9026600446590898,0,1,34.113627050018835,1,1093000000,6600000000,983000000,1640000000,0.91,87.03679282605829,14.41382038770935,12.963207173941713,0.12000527495714097,70.78125,36.420008267879275,68.5185185185185,13.275548733971078,4.656235389996285,1,AXP,2010-09-30,146056000000,15920000000,21.627324277990244,14.907071156078175,8.232692071230801,4.287080825085097,0.06865577889447234,0.47108825506543545,5.037698716639435,American Express Company,2010,1,HOLD
7747000000,2010,13.26023391812865,2.16273242779903,4.084374580142414,0,0,5.015737085927244,-2.5618795897238194,1.5732867517975544,0.6793449960004883,1.9406779661016949,1.6629001883239172,1.9406779661016949,0.14313440077632217,50,-2.3519020782122535,2.16273242779903,-6.275530769236083,0,0,5.015737085927244,-2.5618795897238194,-2.678752080795654,0,1,21.3618058649243,1,1062000000,6903000000,844000000,1477000000,0.89,89.10546017813347,13.708532335097456,10.894539821866529,0.1148831805860333,48.32402234636872,20.68181818181818,48.33333333333334,5.479729183981419,3.240696077787515,1,AXP,2010-12-31,146689000000,16230000000,19.065444688266425,17.19897085931042,15.464746045246137,10.484026087616602,0.0654343807763401,0.3728174037069351,4.0492550138992955,American Express Company,2010,1,HOLD
7624000000,2011,6.5101983794356055,-1.5877113721440517,17.636167258139167,0,0,5.226814222054909,3.652288784975969,0.1404605151731495,0.5406958436349204,0.6380628717077316,0.421410365335599,0.6380628717077316,0.3395472703062583,50,-6.750035538693044,-1.5877113721440517,-4.398133460480791,0,0,5.226814222054909,3.652288784975969,6.2141683746997884,1,1,-3.9357204602496356,0,1177000000,6934000000,690000000,1732000000,0.98,90.94963273871983,15.438090241343128,9.050367261280169,0.1285414480587618,32.994350282485875,23.44667972227168,32.432432432432435,12.477992615780465,3.0743014735308893,1,AXP,2011-03-31,143979000000,17482000000,22.717733473242394,27.332906924802224,14.323967079167405,8.695303634338035,0.0673263928612287,0.3276003851824047,5.889015343690432,American Express Company,2011,1,HOLD
8195000000,2011,10.5192178017532,7.489506820566638,23.437264648290412,0,1,0.027071092886352233,-1.1802105934376321,0.3036677399135641,0.3282346964937048,2.73328324567994,2.505634861006762,2.73328324567994,0.08328752061572292,50,4.009019422317595,7.489506820566638,10.759054961010639,1,0,0.027071092886352233,-1.1802105934376321,-4.832499378413601,0,0,-1.1692895035638742,0,1331000000,7261000000,934000000,1765000000,1.11,88.60280658938377,16.241610738255034,11.39719341061623,0.1354484441732764,30.875122910521146,18.00747602795385,32.14285714285716,5.6223615455537015,2.5261690659691265,1,AXP,2011-06-30,147796000000,18205000000,21.53752287980476,20.7010141507635,15.241393944724177,11.165545065713989,0.07311178247734139,0.2341909519533549,1.0132224097741331,American Express Company,2011,1,HOLD
8146000000,2011,7.4245021759198115,-0.5979255643685177,24.195761549016616,0,0,-0.6231504503447738,-0.5333490521592914,-0.04237346955773269,0.18356685196889386,2.1044534412955467,1.8396761133603239,2.1044534412955467,0.12581762216237014,50,-3.0947156258333886,-0.5979255643685177,-7.103735048150983,0,0,-0.6231504503447738,-0.5333490521592914,0.6468615412783407,1,0,-8.187633820421091,0,1235000000,7322000000,824000000,1711000000,1.04,89.8846059415664,15.160815123987234,10.115394058433587,0.1276700220967346,12.991765782250697,10.939393939393938,14.28571428571428,2.847813115508117,0.7469947362778839,1,AXP,2011-09-30,148693000000,18100000000,21.00417382764547,16.123361849479195,7.008137846550792,5.403230126274169,0.06823204419889502,0.1843238257992015,0.5831055322098512,American Express Company,2011,1,HOLD
8317000000,2011,7.3576868465212275,2.0991897863982256,21.593567251461998,0,0,1.9517490113848908,0.013019872005845201,-0.20098835963890593,-0.013614661035571945,2.9253355704697985,2.670302013422819,2.9253355704697985,0.08718095784341841,50,-0.06681532939858403,2.0991897863982256,3.0279002964348045,1,0,1.9517490113848908,0.013019872005845201,0.5463689241651366,1,0,-5.902547071607422,0,1192000000,7333000000,984000000,1748000000,1.03,88.16881086930384,14.332090898160393,11.831189130696163,0.12384273175423831,12.241054613935965,6.229175720701141,15.73033707865168,-0.9366493088296295,0.6235585630629377,1,AXP,2011-12-31,153337000000,18794000000,21.017193699651315,4.54307987515179,6.967486097312134,3.8642546408504526,0.06342449717995104,0.123999231432935,2.493718894392381,American Express Company,2011,1,HOLD
8161000000,2012,7.043546694648484,-1.8756763255981745,14.012293936853858,0,0,-0.9924547083851465,0.7080850652059318,-0.42330086245280363,-0.0724405649754339,2.732484076433121,2.520700636942675,2.732484076433121,0.0775058275058275,50,-0.3141401518727438,-1.8756763255981745,-0.24732482247415977,0,0,-0.9924547083851465,0.7080850652059318,0.6950651932000866,1,0,0.5333483152128782,0,1256000000,7175000000,986000000,1773000000,1.07,87.91814728587183,15.390270800147041,12.08185271412817,0.13111138340889597,6.711979609175867,3.4756273435246676,9.183673469387754,-3.0314854528480026,-0.04781944119608639,0,AXP,2012-03-31,151784000000,19907000000,21.725278764857247,9.446507162932463,4.234359513669762,3.026482032334803,0.06309338423670065,0.09081298409033843,0.33608147221111306,American Express Company,2012,1,HOLD
8515000000,2012,3.904820012202559,4.337703712780305,14.834794335805789,0,0,0.5294178130901273,0.3416619280376416,-0.3614714952558078,-0.026668318581309042,2.4719940253920836,2.3002240477968634,2.4719940253920836,0.06948640483383686,50,-3.138726682445925,4.337703712780305,-2.824586530573181,0,0,0.5294178130901273,0.3416619280376416,-0.3664231371682902,0,0,-6.614397789550641,0,1339000000,7504000000,1011000000,1879000000,1.16,88.12683499706401,15.725190839694655,11.873165002935995,0.13623018203170872,0.6010518407212562,3.3466464674287266,4.504504504504481,-0.47597159231976605,-0.516419898560379,0,AXP,2012-06-30,148128000000,19267000000,22.06694069289489,5.146389953233935,0.5564889059764795,2.0097491674087475,0.0694970675247833,0.0832050408739712,1.6540899433427796,American Express Company,2012,1,HOLD
8420000000,2012,3.363614043702423,-1.1156782149148614,11.03784781748649,0,0,1.204852300620562,0.14208543537114338,-0.40570775698776806,-0.039077699350418715,3.0976,2.8824,3.0976,0.06947314049586777,50,-0.5412059685001358,-1.1156782149148614,2.597520713945789,1,0,1.204852300620562,0.14208543537114338,-0.19957649266649824,0,0,-4.060888132217388,0,1250000000,7383000000,1037000000,1870000000,1.1,87.68408551068883,14.84560570071259,12.315914489311163,0.1306413301662708,1.2145748987854255,0.8331057088227345,5.769230769230771,-2.2005204308775745,-0.31520942327464496,0,AXP,2012-09-30,152873000000,19478000000,22.209026128266032,0.6472926846305427,0.5817018502757882,0.43178531300323897,0.06417496662901735,0.07248151404600768,2.7627459930804177,American Express Company,2012,1,HOLD
